Date,rBH,rM_ex,rSmB,rHmL,rf
1980-04-30,0.05769230769230771,0.0397,0.0105,0.0106,0.0126
1980-05-30,0.16363636363636358,0.0526,0.0213,0.0038,0.008100000000000001
1980-06-30,-0.046875,0.030600000000000002,0.0166,-0.0076,0.0060999999999999995
1980-07-31,0.11475409836065564,0.0649,0.0414,-0.0641,0.0053
1980-08-29,0.11764705882352944,0.018000000000000002,0.0392,-0.026000000000000002,0.0064
1980-09-30,0.013157894736842035,0.0219,0.0098,-0.045899999999999996,0.0075
1980-10-31,0.09090909090909083,0.0106,0.024700000000000003,-0.0276,0.0095
1980-11-28,0.023809523809523725,0.0959,-0.0336,-0.0833,0.0096
1980-12-31,-0.011627906976744207,-0.0452,-0.0026,0.0279,0.0131
1981-01-30,0.0117647058823529,-0.0504,0.0292,0.0672,0.0104
1981-02-27,0.12790697674418605,0.005699999999999999,-0.0034000000000000002,0.0102,0.010700000000000001
1981-03-31,-0.010309278350515427,0.0356,0.0354,0.0064,0.0121
1981-04-30,0.07291666666666674,-0.021099999999999997,0.044000000000000004,0.022799999999999997,0.0108
1981-05-29,0.009708737864077666,0.0011,0.02,-0.0042,0.0115
1981-06-30,-0.019230769230769273,-0.0236,-0.0083,0.0513,0.013500000000000002
1981-07-31,-0.0490196078431373,-0.0154,-0.0219,-0.005,0.0124
1981-08-31,0.030927835051546282,-0.0704,-0.0195,0.047599999999999996,0.0128
1981-09-30,-0.07999999999999996,-0.0717,-0.0265,0.051699999999999996,0.0124
1981-10-30,0.09782608695652173,0.0492,0.0223,-0.0421,0.0121
1981-11-30,0.13861386138613851,0.0336,-0.0103,0.0183,0.010700000000000001
1981-12-31,-0.02608695652173909,-0.0365,0.012,0.008100000000000001,0.0087
1982-01-29,-0.0892857142857143,-0.032400000000000005,-0.0128,0.0319,0.008
1982-02-26,0.009803921568627416,-0.058600000000000006,0.0044,0.0605,0.0092
1982-03-31,-0.06796116504854366,-0.0187,-0.0021,0.0381,0.0098
1982-04-30,0.0625,0.0327,0.0147,-0.027000000000000003,0.0113
1982-05-28,-0.009803921568627416,-0.039900000000000005,0.0052,0.0175,0.0106
1982-06-30,-0.01980198019801982,-0.030899999999999997,-0.004,0.015300000000000001,0.0096
1982-07-30,-0.04040404040404044,-0.0319,0.0083,9e-4,0.0105
1982-08-31,0.021052631578947434,0.1114,-0.0414,0.0095,0.0076
1982-09-30,0.134020618556701,0.0129,0.029500000000000002,0.0028000000000000004,0.0051
1982-10-29,0.10909090909090913,0.113,0.023399999999999997,-0.0366,0.0059
1982-11-30,0.13114754098360648,0.0467,0.0467,-0.0187,0.0063
1982-12-31,0.12318840579710155,0.0055000000000000005,-0.0022,-2e-4,0.0067
1983-01-31,-0.012903225806451646,0.036000000000000004,0.0273,-0.0075,0.0069
1983-02-28,0.08496732026143783,0.0259,0.0327,0.006999999999999999,0.0062
1983-03-31,0.16265060240963858,0.0282,0.0173,0.0202,0.0063
1983-04-29,0.010362694300518172,0.0667,0.005,0.0049,0.0070999999999999995
1983-05-31,0.01025641025641022,0.0052,0.062400000000000004,-0.013999999999999999,0.0069
1983-06-30,-0.07614213197969544,0.030699999999999998,0.0095,-0.039,0.0067
1983-07-29,0.04395604395604402,-0.0407,0.015,0.0562,0.0074
1983-08-31,0.0736842105263158,-0.005,-0.042800000000000005,0.0554,0.0076
1983-09-30,0.21568627450980382,0.0091,0.0060999999999999995,0.0101,0.0076
1983-10-31,0.056451612903225756,-0.0344,-0.035699999999999996,0.049699999999999994,0.0076
1983-11-30,0.03053435114503822,0.0216,0.020099999999999996,-0.0072,0.006999999999999999
1983-12-30,-0.029629629629629672,-0.0178,-0.0027,0.0173,0.0073
1984-01-31,0.011450381679389388,-0.0192,-0.0038,0.0758,0.0076
1984-02-29,-0.03396226415094339,-0.0482,-0.0169,0.0333,0.0070999999999999995
1984-03-30,-0.03125,0.0063,7.000000000000001e-4,0.0046,0.0073
1984-04-30,0.008064516129032251,-0.0051,-0.0116,0.012,0.008100000000000001
1984-05-31,0.03200000000000003,-0.059699999999999996,6e-4,0.0031,0.0078000000000000005
1984-06-29,-0.023255813953488413,0.0182,-0.003,-0.026600000000000002,0.0075
1984-07-31,-0.015873015873015928,-0.0274,-0.022099999999999998,0.0036,0.008199999999999999
1984-08-31,0.040322580645161255,0.10279999999999999,-0.0024,-0.0182,0.0083
1984-09-28,0.011627906976744207,-0.008,0.0017000000000000001,0.0528,0.0086
1984-10-31,-0.003831417624521105,-0.0084,-0.0123,0.0045000000000000005,0.01
1984-11-30,-0.01538461538461533,-0.0176,-0.006500000000000001,0.0406,0.0073
1984-12-31,-0.00390625,0.0184,-0.005600000000000001,-0.0026,0.0064
1985-01-31,0.09411764705882364,0.0799,0.0331,-0.0535,0.006500000000000001
1985-02-28,0.06810035842293916,0.012199999999999999,0.0079,-0.001,0.0058
1985-03-29,0.21812080536912748,-0.0084,-0.0108,0.0407,0.0062
1985-04-30,0.019283746556473913,-0.0096,0.0014000000000000002,0.037200000000000004,0.0072
1985-05-31,0.00540540540540535,0.0509,-0.0222,-0.0096,0.0066
1985-06-28,0.15591397849462374,0.0127,0.0052,0.0038,0.0055000000000000005
1985-07-31,-0.018604651162790753,-0.0074,0.028399999999999998,-0.016200000000000003,0.0062
1985-08-30,-0.033175355450236976,-0.0102,-0.003,0.0232,0.0055000000000000005
1985-09-30,0.03921568627450989,-0.0454,-0.0159,0.0129,0.006
1985-10-31,0.23584905660377364,0.04019999999999999,-0.0151,0.0075,0.006500000000000001
1985-11-29,0.001908396946564972,0.06480000000000001,0.0025,-0.0285,0.0060999999999999995
1985-12-31,-0.059047619047619015,0.0388,-0.0051,-0.0154,0.006500000000000001
1986-01-31,-0.08704453441295545,0.006500000000000001,0.0121,0.0044,0.005600000000000001
1986-02-28,0.22394678492239461,0.0713,-0.0054,-0.0072,0.0053
1986-03-31,0.13043478260869557,0.048799999999999996,-0.0059,-0.0039000000000000003,0.006
1986-04-30,-0.06730769230769229,-0.0131,0.0278,-0.0287,0.0052
1986-05-30,-0.01718213058419249,0.0462,-0.013500000000000002,-0.0021,0.0049
1986-06-30,0.04020979020979021,0.0103,-0.0096,0.0128,0.0052
1986-07-31,-0.050420168067226934,-0.0645,-0.0336,0.047,0.0052
1986-08-29,0.026548672566371723,0.060700000000000004,-0.0417,0.0351,0.0046
1986-09-30,-0.09482758620689657,-0.086,0.0236,0.0322,0.0045000000000000005
1986-10-31,0.09523809523809534,0.0466,-0.025,-0.014199999999999999,0.0046
1986-11-28,-0.04695652173913045,0.011699999999999999,-0.0191,-7.000000000000001e-4,0.0039000000000000003
1986-12-31,0.029197080291970767,-0.0327,0.0013,0.0036,0.0049
1987-01-30,0.09929078014184389,0.1247,-0.0181,-0.0316,0.0042
1987-02-27,0.08387096774193559,0.043899999999999995,0.0349,-0.0591,0.0043
1987-03-31,0.04761904761904767,0.016399999999999998,0.0045000000000000005,0.0161,0.004699999999999999
1987-04-30,-0.03977272727272729,-0.021099999999999997,-0.0169,-0.0039000000000000003,0.0044
1987-05-29,0.008875739644970349,0.0011,-0.005,0.0023,0.0038
1987-06-30,0.02639296187683282,0.0394,-0.0212,0.0104,0.0048
1987-07-31,0.13142857142857145,0.0385,-0.0069,0.0068000000000000005,0.0046
1987-08-31,0.007575757575757569,0.0352,-0.0077,-0.009300000000000001,0.004699999999999999
1987-09-30,0.057644110275689275,-0.0259,0.0054,0.0027,0.0045000000000000005
1987-10-30,-0.2120853080568721,-0.2324,-0.0843,0.0424,0.006
1987-11-30,-0.1278195488721805,-0.07769999999999999,0.027200000000000002,0.029500000000000002,0.0034999999999999996
1987-12-31,0.01724137931034475,0.0681,0.0013,-0.0443,0.0039000000000000003
1988-01-29,0.027118644067796627,0.0421,-0.0072,0.0501,0.0029
1988-02-29,0.03960396039603964,0.0475,0.0334,-0.0171,0.0046
1988-03-31,0.08730158730158721,-0.0227,0.061500000000000006,0.0073,0.0044
1988-04-29,0.10218978102189791,0.005600000000000001,0.01,0.0167,0.0046
1988-05-31,0.039735099337748325,-0.0029,-0.026000000000000002,0.0242,0.0051
1988-06-30,0.0573248407643312,0.0479,0.021099999999999997,-0.0124,0.0049
1988-07-29,0.054216867469879526,-0.0125,-0.0025,0.0222,0.0051
1988-08-31,-0.017142857142857126,-0.0331,4e-4,0.0215,0.0059
1988-09-30,0.11627906976744184,0.033,-0.0131,-0.0075,0.0062
1988-10-31,-0.015625,0.0115,-0.029300000000000003,0.020499999999999997,0.0060999999999999995
1988-11-30,-0.005291005291005346,-0.0229,-0.0172,0.0141,0.005699999999999999
1988-12-30,0,0.0149,0.0195,-0.0169,0.0063
1989-01-31,0.0478723404255319,0.061,-0.0223,0.006,0.0055000000000000005
1989-02-28,-0.040609137055837574,-0.0225,0.0282,0.0101,0.0060999999999999995
1989-03-31,0.04761904761904767,0.015700000000000002,0.0067,0.0058,0.0067
1989-04-28,0.26767676767676774,0.0433,-0.0068000000000000005,-0.014199999999999999,0.0067
1989-05-31,0.0239043824701195,0.0335,-5e-4,-0.0088,0.0079
1989-06-30,0.023346303501945442,-0.013500000000000002,-0.0102,0.0225,0.0070999999999999995
1989-07-31,0.14068441064638781,0.07200000000000001,-0.0414,-0.0279,0.006999999999999999
1989-08-31,0.06333333333333324,0.0144,0.005600000000000001,0.006,0.0074
1989-09-29,0.08150470219435735,-0.0076,0.0032,-0.0127,0.006500000000000001
1989-10-31,-0.013333333333333308,-0.036699999999999997,-0.0323,-0.0111,0.0068000000000000005
1989-11-30,-0.03055229142185667,0.0103,-0.0124,-0.0109,0.0069
1989-12-29,0.051515151515151514,0.0116,-0.0236,0.0016,0.0060999999999999995
1990-01-31,-0.14063400576368879,-0.0785,-0.0124,0.0085,0.005699999999999999
1990-02-28,-0.030851777330650587,0.0111,0.009899999999999999,0.0064,0.005699999999999999
1990-03-30,-0.0692041522491349,0.0183,0.015,-0.0292,0.0064
1990-04-30,-0.0037174721189591198,-0.0336,-0.0046,-0.0259,0.0069
1990-05-31,0.0671641791044777,0.0842,-0.0253,-0.0383,0.0068000000000000005
1990-06-29,0.006993006993007089,-0.0109,0.013999999999999999,-0.019299999999999998,0.0063
1990-07-31,-0.02777777777777779,-0.019,-0.031200000000000002,-3e-4,0.0068000000000000005
1990-08-31,-0.08571428571428574,-0.1015,-0.035699999999999996,0.016399999999999998,0.0066
1990-09-28,-0.08203125,-0.061200000000000004,-0.0365,0.0064,0.006
1990-10-31,0.012765957446808418,-0.0192,-0.0557,0.001,0.0068000000000000005
1990-11-30,0.06638655462184873,0.0635,0.0043,-0.031,0.005699999999999999
1990-12-31,0.05200945626477549,0.0246,0.008100000000000001,-0.017,0.006
1991-01-31,0.10861423220973787,0.046900000000000004,0.0381,-0.016,0.0052
1991-02-28,0.09121621621621623,0.0719,0.0395,-0.0058,0.0048
1991-03-28,-0.006191950464396245,0.0265,0.0393,-0.0139,0.0044
1991-04-30,0.012461059190031154,-0.0028000000000000004,0.0048,0.015,0.0053
1991-05-31,0.07692307692307687,0.0365,-0.004,-0.0052,0.004699999999999999
1991-06-28,-0.040000000000000036,-0.049400000000000006,0.0013,0.0115,0.0042
1991-07-31,0.014880952380952328,0.0424,-0.0092,-0.0132,0.0049
1991-08-30,0.029325513196480912,0.0232,0.0158,-0.0078000000000000005,0.0046
1991-09-30,0.01139601139601143,-0.0159,0.016399999999999998,-0.0108,0.0046
1991-10-31,-0.034366197183098635,0.0129,0.008100000000000001,-0.004699999999999999,0.0042
1991-11-29,-0.025670945157526215,-0.04190000000000001,-0.005,-0.0189,0.0039000000000000003
1991-12-31,0.08383233532934131,0.1084,-0.022400000000000003,-0.0417,0.0038
1992-01-31,-0.02209944751381221,-0.0059,0.08460000000000001,0.0471,0.0034000000000000002
1992-02-28,-0.01412429378531077,0.0109,0.0087,0.0647,0.0028000000000000004
1992-03-31,0.025787965616045794,-0.026600000000000002,-0.0104,0.0356,0.0034000000000000002
1992-04-30,0.019553072625698276,0.010700000000000001,-0.060599999999999994,0.0434,0.0032
1992-05-29,-0.002739726027397249,0.003,0.0040999999999999995,0.011899999999999999,0.0028000000000000004
1992-06-30,0.013736263736263687,-0.023399999999999997,-0.030699999999999998,0.032400000000000005,0.0032
1992-07-31,0.03252032520325199,0.0377,-0.004699999999999999,-0.005600000000000001,0.0031
1992-08-31,-0.04199475065616798,-0.023799999999999998,-0.0013,-0.011000000000000001,0.0026
1992-09-30,0.03013698630136985,0.011899999999999999,0.0054,-0.0026,0.0026
1992-10-30,0.007978723404255428,0.0102,0.0209,-0.019799999999999998,0.0023
1992-11-30,0.13192612137203175,0.041299999999999996,0.037599999999999995,-0.013500000000000002,0.0023
1992-12-31,0.09557109557109555,0.015300000000000001,0.0169,0.0262,0.0028000000000000004
1993-01-29,0.029787234042553123,0.009300000000000001,0.0189,0.0594,0.0023
1993-02-26,0.030991735537190035,0.0012,-0.0348,0.0642,0.0022
1993-03-31,0.022044088176352616,0.023,0.0024,0.0118,0.0025
1993-04-30,-0.007843137254901933,-0.0305,-0.0067,0.024900000000000002,0.0024
1993-05-28,0.18577075098814233,0.028900000000000002,0.0204,-0.0342,0.0022
1993-06-30,0.026666666666666616,0.0031,-0.0029,0.0275,0.0025
1993-07-30,0.03896103896103886,-0.0034000000000000002,0.0096,0.0285,0.0024
1993-08-31,0.09531249999999991,0.0371,0.0013,0.0013,0.0025
1993-09-30,-0.04850213980028528,-0.0012,0.0304,-0.0031,0.0026
1993-10-29,0.034482758620689724,0.0141,0.0203,-0.0276,0.0022
1993-11-30,0,-0.0189,-0.0125,-0.0074,0.0025
1993-12-31,-0.05362318840579705,0.0165,0.0123,0.0032,0.0023
1994-01-31,-0.007656967840735107,0.0287,0.0034000000000000002,0.0115,0.0025
1994-02-28,-0.04629629629629628,-0.0255,0.027999999999999997,-0.0154,0.0021
1994-03-31,0.0307443365695792,-0.0478,-0.0108,0.016,0.0027
1994-04-29,0.01098901098901095,0.0068000000000000005,-0.009300000000000001,0.0166,0.0027
1994-05-31,0,0.0058,-0.0215,0.0067,0.0031
1994-06-30,0,-0.030299999999999997,-0.0040999999999999995,0.0167,0.0031
1994-07-29,0.21739130434782616,0.0282,-0.0181,0.0058,0.0028000000000000004
1994-08-31,-0.025510204081632626,0.0401,0.014499999999999999,-0.025099999999999997,0.0037
1994-09-30,-0.007853403141361293,-0.0231,0.031400000000000004,-0.0189,0.0037
1994-10-31,0.06860158311345654,0.0134,-0.022400000000000003,-0.016200000000000003,0.0038
1994-11-30,0.013580246913580174,-0.0404,0.0025,-0.006999999999999999,0.0037
1994-12-30,-0.006090133982947665,0.0086,0.0022,-0.0013,0.0044
1995-01-31,0.2058823529411764,0.018000000000000002,-0.035,0.025699999999999997,0.0042
1995-02-28,-0.09451219512195119,0.0363,-0.0066,0.0108,0.004
1995-03-31,0.01683501683501687,0.0219,-0.0016,-0.0215,0.0046
1995-04-28,-0.04635761589403975,0.021099999999999997,-0.0049,0.0171,0.0044
1995-05-31,0.05092592592592582,0.028999999999999998,-0.0255,0.0229,0.0054
1995-06-30,0.033039647577092435,0.027200000000000002,0.0318,-0.0254,0.004699999999999999
1995-07-31,0.05543710021321968,0.037200000000000004,0.0207,-0.016200000000000003,0.0045000000000000005
1995-08-31,0.030303030303030276,0.0055000000000000005,0.013500000000000002,0.0279,0.004699999999999999
1995-09-29,0.15294117647058814,0.0335,-0.022000000000000002,-4e-4,0.0043
1995-10-31,0.00340136054421758,-0.0152,-0.0378,-0.005,0.004699999999999999
1995-11-30,0.0610169491525423,0.039599999999999996,-0.0109,0.0051,0.0042
1995-12-29,0.025559105431310014,0.0103,0.006999999999999999,0.0022,0.0049
1996-01-31,-0.006230529595015577,0.0226,-0.0273,0.0038,0.0043
1996-02-29,0.11285266457680243,0.013300000000000001,0.0179,-0.0108,0.0039000000000000003
1996-03-29,-0.04647887323943667,0.0073,0.0149,0.0034999999999999996,0.0039000000000000003
1996-04-30,-0.010339734121122546,0.0206,0.052300000000000006,-0.04019999999999999,0.0046
1996-05-31,-0.08955223880597019,0.0236,0.0317,-0.0083,0.0042
1996-06-28,0.006557377049180246,-0.011399999999999999,-0.0401,0.0235,0.004
1996-07-31,0.006514657980456029,-0.059699999999999996,-0.0431,0.051399999999999994,0.0045000000000000005
1996-08-30,0.012944983818770295,0.0277,0.024399999999999998,-0.0074,0.0040999999999999995
1996-09-30,0.02715654952076685,0.0501,-0.0098,-0.027200000000000002,0.0044
1996-10-31,0.007776049766718529,0.0086,-0.0444,0.049400000000000006,0.0042
1996-11-29,0.024691358024691468,0.0625,-0.04019999999999999,0.0139,0.0040999999999999995
1996-12-31,0.027108433734939652,-0.017,0.0316,0.0131,0.0046
1997-01-31,0.02052785923753664,0.0499,-0.0195,-0.014199999999999999,0.0045000000000000005
1997-02-28,0.02011494252873569,-0.0049,-0.0322,0.0567,0.0039000000000000003
1997-03-31,0.019718309859154903,-0.050300000000000004,-0.0036,0.0339,0.0043
1997-04-30,0.04972375690607733,0.0404,-0.057699999999999994,7.000000000000001e-4,0.0043
1997-05-30,0.13157894736842102,0.0674,0.0519,-0.041299999999999996,0.0049
1997-06-30,0.0976744186046512,0.040999999999999995,0.012199999999999999,0.0158,0.0037
1997-07-31,0,0.0733,-0.0274,0.0026,0.0043
1997-08-29,-0.12076271186440679,-0.0415,0.0728,0.0118,0.0040999999999999995
1997-09-30,0.07951807228915664,0.0535,0.0253,0.0037,0.0044
1997-10-31,-0.024553571428571397,-0.038,-0.0073,0.0227,0.0042
1997-11-28,0.03661327231121292,0.0298,-0.0512,0.012,0.0039000000000000003
1997-12-31,0.015452538631346657,0.0132,-0.0248,0.0384,0.0048
1998-01-30,0.09347826086956523,0.0015,-0.010700000000000001,-0.0163,0.0043
1998-02-27,0.1093439363817097,0.0704,0.0032,-0.0085,0.0039000000000000003
1998-03-31,0.20430107526881724,0.047599999999999996,-0.011399999999999999,0.0139,0.0039000000000000003
1998-04-30,0.02083333333333326,0.0073,7.000000000000001e-4,0.009399999999999999,0.0043
1998-05-29,0.030612244897959107,-0.030699999999999998,-0.0338,0.0344,0.004
1998-06-30,0.10756718528995757,0.0318,-0.0321,-0.0196,0.0040999999999999995
1998-07-31,-0.10471872805057147,-0.0246,-0.049100000000000005,-0.0178,0.004
1998-08-31,-0.13700877255545252,-0.16079999999999997,-0.056900000000000006,0.0353,0.0043
1998-09-30,-0.014876033057851235,0.061500000000000006,9e-4,-0.0342,0.0046
1998-10-30,0.08221476510067105,0.0713,-0.031200000000000002,-0.0223,0.0032
1998-11-30,0.05271317829457356,0.061,0.0123,-0.0325,0.0031
1998-12-31,0.030927835051546282,0.0616,-0.005,-0.04190000000000001,0.0038
1999-01-29,-0.0714285714285714,0.035,0.0075,-0.046,0.0034999999999999996
1999-02-26,0.09384615384615391,-0.0408,-0.0608,0.0192,0.0034999999999999996
1999-03-31,0.00421940928270037,0.0345,-0.038,-0.0274,0.0043
1999-04-30,0.07002801120448177,0.0433,0.0391,0.0246,0.0037
1999-05-28,-0.05759162303664922,-0.0246,0.0334,0.0235,0.0034000000000000002
1999-06-30,-0.043055555555555514,0.04769999999999999,0.031,-0.0319,0.004
1999-07-30,-0.015892597968069633,-0.0349,0.026000000000000002,-0.0044,0.0038
1999-08-31,-0.05316717056264286,-0.0138,-0.009399999999999999,-0.0187,0.0039000000000000003
1999-09-30,-0.14330218068535827,-0.0279,0.0341,-0.0349,0.0039000000000000003
1999-10-29,0.16181818181818186,0.061200000000000004,-0.0664,-0.0337,0.0039000000000000003
1999-11-30,-0.10328638497652587,0.0337,0.0721,-0.061200000000000004,0.0036
1999-12-31,-0.020942408376963373,0.07719999999999999,0.0703,-0.0833,0.0044
2000-01-31,-0.08734402852049916,-0.047400000000000005,0.057699999999999994,-0.018799999999999997,0.0040999999999999995
2000-02-29,-0.140625,0.0245,0.21359999999999998,-0.0959,0.0043
2000-03-31,0.30000000000000004,0.052000000000000005,-0.172,0.08130000000000001,0.004699999999999999
2000-04-28,0.036713286713286664,-0.064,-0.0668,0.0726,0.0046
2000-05-31,-0.01180438448566612,-0.044199999999999996,-0.0605,0.0475,0.005
2000-06-30,-0.08191126279863481,0.0464,0.1284,-0.0842,0.004
2000-07-31,0.024163568773234223,-0.025099999999999997,-0.030699999999999998,0.08310000000000001,0.0048
2000-08-31,0.047186932849364815,0.0703,-0.0060999999999999995,-0.0139,0.005
2000-09-29,0.11611785095320615,-0.0545,-0.0182,0.0717,0.0051
2000-10-31,-0.010869565217391353,-0.0276,-0.0388,0.0571,0.005600000000000001
2000-11-30,0.03453689167974883,-0.1072,-0.0341,0.12300000000000001,0.0051
2000-12-29,0.07738998482549309,0.011899999999999999,0.0073,0.0761,0.005
2001-01-31,-0.036619718309859106,0.0313,0.0668,-0.0507,0.0054
2001-02-28,0.02777777777777768,-0.1005,-0.0078000000000000005,0.1247,0.0038
2001-03-30,-0.06899004267425324,-0.0726,0.0025,0.0642,0.0042
2001-04-30,0.03896103896103886,0.0794,0.0055000000000000005,-0.0467,0.0039000000000000003
2001-05-31,0.010294117647058787,0.0072,0.025,0.0336,0.0032
